ticker,forecast_time,label,prediction,confidence,temporal_validity,evidence_support,confidence_drop,is_faithful,counterevidence_coverage,market_consistency,market_regime,valid_news_count,invalid_future_news_count
AAPL,2023-08-09 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-08-10 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-08-11 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-08-14 09:00:00,DOWN,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-08-15 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-08-16 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-08-17 09:00:00,HOLD,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-08-18 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-08-21 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-08-22 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,sideways,1,0
AAPL,2023-08-23 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-08-24 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-08-25 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-08-28 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-08-29 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-08-30 09:00:00,HOLD,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-08-31 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-09-01 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-09-05 09:00:00,DOWN,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-09-06 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-07 09:00:00,HOLD,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-08 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-11 09:00:00,DOWN,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-12 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-13 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-14 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-15 09:00:00,UP,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-18 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-19 09:00:00,DOWN,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-09-20 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-09-21 09:00:00,HOLD,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-22 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,sideways,1,0
AAPL,2023-09-25 09:00:00,DOWN,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-26 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-27 09:00:00,HOLD,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-09-28 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-09-29 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-10-02 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-03 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-10-04 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-10-05 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-10-06 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-10-09 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-10-10 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-10-11 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-10-12 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-10-13 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-10-16 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-17 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-18 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-10-19 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-20 09:00:00,HOLD,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-23 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-10-24 09:00:00,DOWN,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-10-25 09:00:00,DOWN,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-26 09:00:00,UP,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-10-27 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-10-30 09:00:00,HOLD,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-10-31 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-11-01 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-02 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-03 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-06 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-07 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-08 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-09 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-10 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-13 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-14 09:00:00,HOLD,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-15 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-16 09:00:00,HOLD,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-17 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-20 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-21 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-22 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-11-24 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-11-27 09:00:00,HOLD,UP,0.81,1.0,1.0,0.81,True,0.0,0.5,sideways,1,0
AAPL,2023-11-28 09:00:00,DOWN,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,bear,1,0
AAPL,2023-11-29 09:00:00,HOLD,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-11-30 09:00:00,UP,UP,0.76,1.0,1.0,0.76,True,0.0,0.5,sideways,1,0
AAPL,2023-12-01 09:00:00,DOWN,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-12-04 09:00:00,UP,UP,0.73,1.0,1.0,0.73,True,0.0,0.5,sideways,1,0
AAPL,2023-12-05 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-12-06 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-12-07 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-12-08 09:00:00,DOWN,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-12-11 09:00:00,UP,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-12-12 09:00:00,UP,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
AAPL,2023-12-13 09:00:00,HOLD,UP,0.81,1.0,1.0,0.81,True,0.0,1.0,bull,1,0
AAPL,2023-12-14 09:00:00,HOLD,UP,0.78,1.0,1.0,0.78,True,0.0,0.5,sideways,1,0
